,Date,Bitcoin,Gold,Gold_Can_Trade,Gold_Rate,Bitcoin_Rate
393,2017-10-9,4605.66,1278.75,TRUE,0.013255132,0.000733688
394,2017-10-10,4782.28,1291.4,TRUE,0.009795571,0.036932175
395,2017-10-11,4819.485767,1289.25,TRUE,-0.001667636,0.007719862
396,2017-10-12,4822.17,1290.25,TRUE,0.000775044,0.000556644
397,2017-10-13,5563.806567,1299.6,TRUE,0.007194521,0.133296612
398,2017-10-14,5739.438733,1299.6,FALSE,0,0.030600931
399,2017-10-15,5825.99,1299.6,FALSE,0,0.014856062
400,2017-10-16,5711.205867,1303.3,TRUE,0.002838947,-0.020098056
401,2017-10-17,5603.71294,1284.75,TRUE,-0.014438607,-0.019182447
402,2017-10-18,5594.66,1280.2,TRUE,-0.003554132,-0.001618139
403,2017-10-19,5727.6335,1286.4,TRUE,0.004819652,0.023216133
404,2017-10-20,5979.45984,1281.2,TRUE,-0.004058695,0.042115232
405,2017-10-21,5986.44,1281.2,FALSE,0,0.001165995
406,2017-10-22,5983.18455,1281.2,FALSE,0,-0.0005441
407,2017-10-23,5876.079867,1274.9,TRUE,-0.004941564,-0.018227234
408,2017-10-24,5900.59,1276.45,TRUE,0.001214305,0.004153844
409,2017-10-25,5669.622533,1275,TRUE,-0.001137255,-0.040737715
410,2017-10-26,5893.138417,1273.75,TRUE,-0.000981354,0.037928158
411,2017-10-27,5889.82,1266.45,TRUE,-0.005764144,-0.000563416
412,2017-10-28,5776.69695,1266.45,FALSE,0,-0.019582653
413,2017-10-29,6155.43402,1266.45,FALSE,0,0.061528898
414,2017-10-30,6136.49,1272,TRUE,0.004363208,-0.00308711
415,2017-10-31,6388.645167,1270.15,TRUE,-0.001456521,0.039469271
416,2017-11-1,6665.306683,1277.05,TRUE,0.005403077,0.041507695
417,2017-11-2,6751.98,1279.2,TRUE,0.001680738,0.012836726
418,2017-11-3,7197.72006,1267.2,TRUE,-0.009469697,0.061927952
419,2017-11-4,7437.543317,1267.2,FALSE,0,0.032244956
420,2017-11-5,7365.99,1267.2,FALSE,0,-0.009714012
421,2017-11-6,6989.071667,1270.9,TRUE,0.002911323,-0.053929671
422,2017-11-7,7092.127233,1275.6,TRUE,0.003684541,0.014530981
423,2017-11-8,7128.64,1284,TRUE,0.006542056,0.005121982
424,2017-11-9,7158.03706,1284.8,TRUE,0.000622665,0.004106861
425,2017-11-10,6719.39785,1284.3,TRUE,-0.000389317,-0.065279541
426,2017-11-11,6569.22,1284.3,FALSE,0,-0.022860834
427,2017-11-12,5716.301583,1284.3,FALSE,0,-0.149208086
428,2017-11-13,6550.227533,1277.95,TRUE,-0.004968895,0.127312516
429,2017-11-14,6493.63,1274.6,TRUE,-0.002628276,-0.008715854
430,2017-11-15,7301.42992,1282.2,TRUE,0.005927312,0.110635852
431,2017-11-16,7815.0307,1280,TRUE,-0.00171875,0.065719611
432,2017-11-17,7868.77,1284.35,TRUE,0.003386927,0.006829441
433,2017-11-18,7817.140383,1284.35,FALSE,0,-0.006604668
434,2017-11-19,8007.654067,1284.35,FALSE,0,0.023791448
435,2017-11-20,8049.72,1286.2,TRUE,0.001438346,0.005225764
436,2017-11-21,8059.8,1283.3,TRUE,-0.002259799,0.001250651
437,2017-11-22,8268.035,1286.95,TRUE,0.002836163,0.025185549
438,2017-11-23,8236.72,1290.35,TRUE,0.002634944,-0.003801877
439,2017-11-24,8250.978333,1290.5,TRUE,0.000116234,0.001728078
440,2017-11-25,8707.407267,1290.5,FALSE,0,0.052418466
441,2017-11-26,8768.8,1290.5,FALSE,0,0.00700127
442,2017-11-27,9718.29505,1294.9,TRUE,0.003397946,0.097701813
443,2017-11-28,9952.50882,1291.85,TRUE,-0.002360955,0.023533139
444,2017-11-29,9919,1283.85,TRUE,-0.006231258,-0.003378246
445,2017-11-30,10147.372,1280.2,TRUE,-0.002851117,0.022505531
446,2017-12-1,10883.912,1275.5,TRUE,-0.003684829,0.067672359
447,2017-12-2,10879.88,1275.5,FALSE,0,-0.000370592
448,2017-12-3,11332.622,1275.5,FALSE,0,0.039950331
449,2017-12-4,11584.83,1273.45,TRUE,-0.0016098,0.02177054
450,2017-12-5,11591.22,1266.3,TRUE,-0.005646371,0.000551279
451,2017-12-6,13540.98,1263.7,TRUE,-0.00205745,0.143989578
452,2017-12-7,16501.97167,1255,TRUE,-0.006932271,0.179432599
453,2017-12-8,16860.88,1250.65,TRUE,-0.003478191,0.021286453
454,2017-12-9,15142.83415,1250.65,FALSE,0,-0.11345603
455,2017-12-10,14869.805,1250.65,FALSE,0,-0.018361313
456,2017-12-11,15068.95,1247.15,TRUE,-0.002806399,0.013215586
457,2017-12-12,17276.39333,1240.9,TRUE,-0.005036667,0.127772232
458,2017-12-13,16808.36667,1242.65,TRUE,0.001408281,-0.027844863
459,2017-12-14,16252.31,1251,TRUE,0.00667466,-0.034214008
460,2017-12-15,17771.9,1254.6,TRUE,0.00286944,0.085505208
461,2017-12-16,19498.68333,1254.6,FALSE,0,0.088558971
462,2017-12-17,19279.9,1254.6,FALSE,0,-0.011347742
463,2017-12-18,18961.85667,1260.6,TRUE,0.004759638,-0.016772795
464,2017-12-19,17737.11167,1260.35,TRUE,-0.000198358,-0.069049856
465,2017-12-20,17382.94,1264.55,TRUE,0.00332134,-0.02037467
466,2017-12-21,16047.51,1264.55,TRUE,0,-0.083217272
467,2017-12-22,15190.945,1264.55,FALSE,0,-0.056386551
468,2017-12-23,13776.61,1264.55,FALSE,0,-0.102662048
469,2017-12-24,13949.175,1264.55,FALSE,0,0.012370983
470,2017-12-25,14119.02833,1264.55,FALSE,0,0.012030101
471,2017-12-26,13740.94,1264.55,FALSE,0,-0.027515463
472,2017-12-27,15589.32167,1279.4,TRUE,0.011607003,0.118567165
473,2017-12-28,14380.58167,1291,TRUE,0.008985283,-0.084053624
474,2017-12-29,14214.01,1291,FALSE,0,-0.011718837
475,2017-12-30,13215.574,1291,FALSE,0,-0.075549953
476,2017-12-31,14165.575,1291,FALSE,0,0.067064062
477,2018-1-1,13796,1291,FALSE,0,-0.026788562
478,2018-1-2,15005.85667,1312.05,TRUE,0.016043596,0.080625631
479,2018-1-3,15053.26167,1314.9,TRUE,0.002167465,0.003149151
480,2018-1-4,15039.24,1314.5,TRUE,-0.000304298,-0.000932339
481,2018-1-5,17174.12,1317.15,TRUE,0.00201192,0.12430797
482,2018-1-6,17319.198,1317.15,FALSE,0,0.008376716
483,2018-1-7,17155.95,1317.15,FALSE,0,-0.009515533
484,2018-1-8,15265.90667,1319.95,TRUE,0.002121292,-0.123808128
485,2018-1-9,14714.25333,1311,TRUE,-0.00682685,-0.037491086
486,2018-1-10,14437.42,1319.75,TRUE,0.006630044,-0.019174709
487,2018-1-11,13296.794,1323.05,TRUE,0.002494237,-0.085782031
488,2018-1-12,13912.882,1326.8,TRUE,0.002826349,0.044281839
489,2018-1-13,13791.19,1326.8,FALSE,0,-0.008823894
490,2018-1-14,13852.92,1326.8,FALSE,0,0.0044561
491,2018-1-15,14012.196,1339.25,TRUE,0.009296248,0.011366955
492,2018-1-16,13554.14,1333.85,TRUE,-0.004048431,-0.033794545
493,2018-1-17,11116.94667,1335.65,TRUE,0.001347658,-0.219232259
494,2018-1-18,11345.42333,1332.2,TRUE,-0.002589701,0.020138223
495,2018-1-19,11174.82,1334.95,TRUE,0.002060002,-0.015266763
496,2018-1-20,12950.79333,1334.95,FALSE,0,0.137132397
497,2018-1-21,11505.228,1334.95,FALSE,0,-0.125644214
498,2018-1-22,11513.42,1332.6,TRUE,-0.00176347,0.000711518
499,2018-1-23,11223.064,1333.4,TRUE,0.00059997,-0.025871366
500,2018-1-24,11282.25833,1353.7,TRUE,0.014995937,0.005246674
501,2018-1-25,11392.03,1354.95,TRUE,0.000922543,0.00963583
502,2018-1-26,10969.815,1353.15,TRUE,-0.001330229,-0.038488799
503,2018-1-27,11524.77667,1353.15,FALSE,0,0.04815379
504,2018-1-28,11431.37,1353.15,FALSE,0,-0.008171083
505,2018-1-29,11212.655,1343.85,TRUE,-0.006920415,-0.019506085
506,2018-1-30,10184.06167,1344.9,TRUE,0.000780727,-0.101000305
507,2018-1-31,10082.52,1345.05,TRUE,0.00011152,-0.010071061
508,2018-2-1,9083.258333,1341.35,TRUE,-0.002758415,-0.110011367
509,2018-2-2,8901.901667,1331.15,TRUE,-0.007662547,-0.0203728
510,2018-2-3,8852.73,1331.15,FALSE,0,-0.005554407
511,2018-2-4,8400.648333,1331.15,FALSE,0,-0.053815092
512,2018-2-5,6838.816667,1333.6,TRUE,0.001837133,-0.228377473
513,2018-2-6,6925.46,1331.4,TRUE,-0.001652396,0.012510842
514,2018-2-7,8099.958333,1324.65,TRUE,-0.005095686,0.14500054
515,2018-2-8,8240.536667,1315.45,TRUE,-0.006993804,0.017059366
516,2018-2-9,8245.08,1314.1,TRUE,-0.001027319,0.000551036
517,2018-2-10,8319.876566,1314.1,FALSE,0,0.008990105
518,2018-2-11,8343.455,1314.1,FALSE,0,0.00282598
519,2018-2-12,8068.02,1322.3,TRUE,0.006201316,-0.034139107
520,2018-2-13,8597.7675,1325.35,TRUE,0.002301279,0.061614541
521,2018-2-14,9334.633333,1336.25,TRUE,0.008157156,0.078938916
522,2018-2-15,9471.64,1352.45,TRUE,0.011978262,0.014464936
523,2018-2-16,10127.16167,1352.1,TRUE,-0.000258857,0.064729061
524,2018-2-17,10841.99167,1352.1,FALSE,0,0.065931613
525,2018-2-18,11085.83,1352.1,FALSE,0,0.021995496
526,2018-2-19,11110.965,1346.6,TRUE,-0.004084361,0.00226218
527,2018-2-20,11390.39167,1339.85,TRUE,-0.005037877,0.024531788
528,2018-2-21,11245.98,1330.5,TRUE,-0.007027433,-0.012841181
529,2018-2-22,9931.071667,1328.35,TRUE,-0.001618549,-0.132403468
530,2018-2-23,10162.11667,1327.95,TRUE,-0.000301216,0.022735913
531,2018-2-24,10171.3,1327.95,FALSE,0,0.000902867
532,2018-2-25,9696.593333,1327.95,FALSE,0,-0.048956025
533,2018-2-26,10348.60333,1333.5,TRUE,0.00416198,0.063004637
534,2018-2-27,10319.46,1325.75,TRUE,-0.005845748,-0.002824114
535,2018-2-28,10370.165,1317.85,TRUE,-0.005994612,0.004889508
536,2018-3-1,11009.38167,1307.75,TRUE,-0.007723189,0.058061087
537,2018-3-2,10931.12,1322.3,TRUE,0.011003554,-0.007159529
538,2018-3-3,11326.94833,1322.3,FALSE,0,0.034945717
539,2018-3-4,11430.18167,1322.3,FALSE,0,0.009031645
540,2018-3-5,11516.83,1320.4,TRUE,-0.001438958,0.007523627
541,2018-3-6,10763.19833,1331.4,TRUE,0.00826198,-0.070019305
542,2018-3-7,10118.058,1329.4,TRUE,-0.001504438,-0.06376128
543,2018-3-8,9920.46,1321,TRUE,-0.006358819,-0.01991823
544,2018-3-9,9089.278333,1320.6,TRUE,-0.000302893,-0.091446387
545,2018-3-10,8746.002,1320.6,FALSE,0,-0.039249515
546,2018-3-11,8777.37,1320.6,FALSE,0,0.003573736
547,2018-3-12,9182.843333,1319.15,TRUE,-0.001099193,0.044155532
548,2018-3-13,9154.7,1322.75,TRUE,0.002721603,-0.003074195
549,2018-3-14,9153.54,1323.55,TRUE,0.000604435,-0.000126727
550,2018-3-15,8358.121667,1318.75,TRUE,-0.00363981,-0.095167116
551,2018-3-16,8530.402,1310.1,TRUE,-0.006602549,0.020196039
552,2018-3-17,8297.89,1310.1,FALSE,0,-0.028020617
553,2018-3-18,8171.415,1310.1,FALSE,0,-0.015477735
554,2018-3-19,8412.033333,1312.4,TRUE,0.001752514,0.028604063
555,2018-3-20,8605.64,1311,TRUE,-0.001067887,0.022497649
556,2018-3-21,8947.753333,1321.35,TRUE,0.007832898,0.038234551
557,2018-3-22,8690.408333,1329.15,TRUE,0.005868412,-0.029612533
558,2018-3-23,8725.37,1346.6,TRUE,0.012958562,0.004006898
559,2018-3-24,8662.378333,1346.6,FALSE,0,-0.007271867
560,2018-3-25,8617.296667,1346.6,FALSE,0,-0.005231532
561,2018-3-26,8457.96,1352.4,TRUE,0.004288672,-0.018838664
562,2018-3-27,7876.195,1341.45,TRUE,-0.008162809,-0.073863712
563,2018-3-28,7960.38,1332.45,TRUE,-0.006754475,0.0105755
564,2018-3-29,7950.61,1323.85,TRUE,-0.006496204,-0.001228837
565,2018-3-30,6882.531667,1323.85,FALSE,0,-0.155186839
566,2018-3-31,6935.48,1323.85,FALSE,0,0.007634415
567,2018-4-1,6937.56,1323.85,FALSE,0,0.000299817
568,2018-4-2,7035.848333,1323.85,FALSE,0,0.013969649
569,2018-4-3,7410.435,1333.45,TRUE,0.00719937,0.05054854
570,2018-4-4,7426.48,1337.3,TRUE,0.002878935,0.002160512
571,2018-4-5,6826.51,1327.7,TRUE,-0.007230549,-0.087888247
572,2018-4-6,6603.876667,1331.2,TRUE,0.002629207,-0.033712521
573,2018-4-7,6634.68,1331.2,FALSE,0,0.004642776
574,2018-4-8,7017.656667,1331.2,FALSE,0,0.054573298
575,2018-4-9,6699.273333,1331.95,TRUE,0.000563084,-0.047525055
576,2018-4-10,6784.41,1338.95,TRUE,0.005227977,0.012548868
577,2018-4-11,6926.266667,1350.75,TRUE,0.008735887,0.020480971
578,2018-4-12,7847.845,1341.35,TRUE,-0.007007865,0.117430751
579,2018-4-13,7941.46,1343.7,TRUE,0.001748902,0.011788135
580,2018-4-14,8036.511051,1343.7,FALSE,0,0.011827403
581,2018-4-15,8340.748333,1343.7,FALSE,0,0.036476017
582,2018-4-16,8368.1,1349.35,TRUE,0.004187201,0.003268564
583,2018-4-17,7895.416926,1342.1,TRUE,-0.005401982,-0.059868032
584,2018-4-18,8164.937426,1351.45,TRUE,0.006918495,0.0330095
585,2018-4-19,8175.96,1348.6,TRUE,-0.002113303,0.001348169
586,2018-4-20,8852.718333,1336.75,TRUE,-0.008864784,0.076446387
587,2018-4-21,8807.205,1336.75,FALSE,0,-0.005167739
588,2018-4-22,8930.6,1336.75,FALSE,0,0.013817101
589,2018-4-23,8933.861667,1324.3,TRUE,-0.009401193,0.00036509
590,2018-4-24,9555.542,1328.85,TRUE,0.003424013,0.065059662
591,2018-4-25,9658.11,1321.65,TRUE,-0.005447736,0.010619883
592,2018-4-26,9258.398333,1320.7,TRUE,-0.000719316,-0.043172874
593,2018-4-27,9010.32,1321.5,TRUE,0.000605373,-0.027532688
594,2018-4-28,8928.55,1321.5,FALSE,0,-0.009158262
595,2018-4-29,9334.281667,1321.5,FALSE,0,0.043466833
596,2018-4-30,9259.57,1313.2,TRUE,-0.006320439,-0.008068589
597,2018-5-1,9239.55,1307.1,TRUE,-0.00466682,-0.002166772
598,2018-5-2,9221.426,1304.2,TRUE,-0.002223585,-0.001965423
599,2018-5-3,9639.268333,1315.05,TRUE,0.008250637,0.04334793
600,2018-5-4,9753.35,1309.4,TRUE,-0.004314953,0.011696665
601,2018-5-5,9803.306667,1309.4,FALSE,0,0.0050959
602,2018-5-6,9630.136277,1309.4,FALSE,0,-0.017982133
603,2018-5-7,9631.44,1309.4,FALSE,0,0.000135361
604,2018-5-8,9228.608333,1306.6,TRUE,-0.002142966,-0.043650316
605,2018-5-9,9322.041667,1313.85,TRUE,0.005518134,0.01002284
606,2018-5-10,9310.37,1318.8,TRUE,0.003753412,-0.00125362
607,2018-5-11,8468.788,1324.35,TRUE,0.004190735,-0.09937455
608,2018-5-12,8484.346667,1324.35,FALSE,0,0.001833808
609,2018-5-13,8463.52,1324.35,FALSE,0,-0.002460757
610,2018-5-14,8652.038333,1319.85,TRUE,-0.003409478,0.021788892
611,2018-5-15,8511.458,1295,TRUE,-0.019189189,-0.016516598
612,2018-5-16,8471.06,1291.25,TRUE,-0.002904163,-0.004768943
613,2018-5-17,8106.118333,1289.5,TRUE,-0.001357115,-0.045020521
614,2018-5-18,8240.055,1288.3,TRUE,-0.00093146,0.016254341
615,2018-5-19,8239.08,1288.3,FALSE,0,-0.000118338
616,2018-5-20,8507.406667,1288.3,FALSE,0,0.03154036
617,2018-5-21,8385.556187,1288.35,TRUE,3.88E-05,-0.014530996
618,2018-5-22,8396.63,1293.05,TRUE,0.003634817,0.00131884
619,2018-5-23,7555.74,1289,TRUE,-0.003141971,-0.111291548
620,2018-5-24,7566.193333,1304.85,TRUE,0.01214699,0.001381584
621,2018-5-25,7576.78,1303.5,TRUE,-0.001035673,0.001397251
622,2018-5-26,7342.908333,1303.5,FALSE,0,-0.031850005
623,2018-5-27,7361.831667,1303.5,FALSE,0,0.002570465
624,2018-5-28,7344.56,1303.5,FALSE,0,-0.002351627
625,2018-5-29,7459.876667,1295.5,TRUE,-0.006175222,0.015458254
626,2018-5-30,7385.395,1300.7,TRUE,0.003997847,-0.010084994
627,2018-5-31,7386.72,1305.35,TRUE,0.003562263,0.000179376
628,2018-6-1,7535.146667,1294.6,TRUE,-0.008303723,0.019697913
629,2018-6-2,7645.146667,1294.6,FALSE,0,0.014388213
630,2018-6-3,7637.14,1294.6,FALSE,0,-0.001048386
631,2018-6-4,7500.273333,1295.45,TRUE,0.000656143,-0.018248224
632,2018-6-5,7615.722142,1292.05,TRUE,-0.002631477,0.015159273
633,2018-6-6,7619.43,1300.1,TRUE,0.006191831,0.000486632
634,2018-6-7,7676.271667,1297.25,TRUE,-0.002196955,0.007404853
635,2018-6-8,7620.153333,1298.25,TRUE,0.000770268,-0.007364463
636,2018-6-9,7615.54,1298.25,FALSE,0,-0.000605779
637,2018-6-10,6776.888333,1298.25,FALSE,0,-0.123751732
638,2018-6-11,6875.678333,1299.6,TRUE,0.001038781,0.014368037
639,2018-6-12,6879.31,1298.65,TRUE,-0.000731529,0.000527912
640,2018-6-13,6315.7,1296.15,TRUE,-0.001928789,-0.089239514
641,2018-6-14,6647.013333,1302.75,TRUE,0.005066206,0.04984394
642,2018-6-15,6637.41,1285.25,TRUE,-0.013616028,-0.001446849
643,2018-6-16,6509.426667,1285.25,FALSE,0,-0.01966123
644,2018-6-17,6464.411667,1285.25,FALSE,0,-0.006963511
645,2018-6-18,6445.79,1281.55,TRUE,-0.002887129,-0.002888966
646,2018-6-19,6737,1276.15,TRUE,-0.004231477,0.043225471
647,2018-6-20,6714.718333,1274.2,TRUE,-0.001530372,-0.003318332
648,2018-6-21,6760.83,1266.15,TRUE,-0.006357856,0.006820415
649,2018-6-22,6332.573333,1269.15,TRUE,0.002363787,-0.067627589
650,2018-6-23,6141.605833,1269.15,FALSE,0,-0.031094066
651,2018-6-24,6170.46,1269.15,FALSE,0,0.004676178
652,2018-6-25,6211.4475,1268.7,TRUE,-0.000354694,0.006598703
653,2018-6-26,6218.595,1260.3,TRUE,-0.00666508,0.001149375
654,2018-6-27,6097.46,1254.6,TRUE,-0.004543281,-0.019866469
655,2018-6-28,6107.896154,1251.55,TRUE,-0.002436978,0.001708633
656,2018-6-29,5908.7025,1250.45,TRUE,-0.000879683,-0.033711911
657,2018-6-30,6223.28,1250.45,FALSE,0,0.050548505
658,2018-7-1,6374.754167,1250.45,FALSE,0,0.02376157
659,2018-7-2,6466.069167,1247.8,TRUE,-0.002123738,0.014122181
660,2018-7-3,6626.44,1251.75,TRUE,0.003155582,0.024201658
661,2018-7-4,6593.289167,1255.65,TRUE,0.003105961,-0.005027966
662,2018-7-5,6603.376667,1255.5,TRUE,-0.000119474,0.001527628
663,2018-7-6,6555.51,1255.35,TRUE,-0.000119489,-0.007301746
664,2018-7-7,6594.281667,1255.35,FALSE,0,0.005879589
665,2018-7-8,6753.559167,1255.35,FALSE,0,0.023584231
666,2018-7-9,6724.04,1262.05,TRUE,0.005308823,-0.004390094
667,2018-7-10,6510.791667,1254,TRUE,-0.006419458,-0.032753057
668,2018-7-11,6377.363333,1251.4,TRUE,-0.002077673,-0.020922178
669,2018-7-12,6403.18,1245.9,TRUE,-0.004414479,0.004031851
670,2018-7-13,6244.3575,1241.7,TRUE,-0.00338246,-0.025434562
671,2018-7-14,6241,1241.7,FALSE,0,-0.000537975
672,2018-7-15,6248.84,1241.7,FALSE,0,0.001254633
673,2018-7-16,6514.390833,1241.1,TRUE,-0.000483442,0.040763724
674,2018-7-17,6869.910833,1232.8,TRUE,-0.006732641,0.051750308
675,2018-7-18,7321.62,1224.5,TRUE,-0.006778277,0.061695249
676,2018-7-19,7396.401667,1217.55,TRUE,-0.005708184,0.010110547
677,2018-7-20,7428.045,1228.75,TRUE,0.009114954,0.004259981
678,2018-7-21,7334.99,1228.75,FALSE,0,-0.012686452
679,2018-7-22,7451.289167,1228.75,FALSE,0,0.015607926
680,2018-7-23,7689.884167,1224.95,TRUE,-0.003102167,0.031027125
681,2018-7-24,7715.1,1228.35,TRUE,0.002767941,0.003268374
682,2018-7-25,8251.165,1231.5,TRUE,0.002557856,0.064968401
683,2018-7-26,8187.324167,1228.25,TRUE,-0.002646041,-0.007797521
684,2018-7-27,7939.81,1223.95,TRUE,-0.003513215,-0.031173815
685,2018-7-28,8182.251667,1223.95,FALSE,0,0.029630189
686,2018-7-29,8206.341667,1223.95,FALSE,0,0.002935535
687,2018-7-30,8220.91,1223.8,TRUE,-0.000122569,0.001772107
688,2018-7-31,7916.800833,1220.95,TRUE,-0.002334248,-0.038413139
689,2018-8-1,7570.869167,1219,TRUE,-0.001599672,-0.045692464
690,2018-8-2,7607.7,1215.45,TRUE,-0.002920729,0.004841257
691,2018-8-3,7394.499167,1216.3,TRUE,0.000698841,-0.028832356
692,2018-8-4,7247.769167,1216.3,FALSE,0,-0.02024485
693,2018-8-5,7011.28,1216.3,FALSE,0,-0.033729814
694,2018-8-6,6988.079167,1209.65,TRUE,-0.005497458,-0.003320059
695,2018-8-7,6993.513333,1212.35,TRUE,0.00222708,0.000777029
696,2018-8-8,6718.23,1209.55,TRUE,-0.002314911,-0.040975574
697,2018-8-9,6396.7725,1214.35,TRUE,0.003952732,-0.050253077
698,2018-8-10,6396.494667,1214.4,TRUE,4.12E-05,-4.34E-05
699,2018-8-11,6138.96,1214.4,FALSE,0,-0.041950863
700,2018-8-12,6311.131667,1214.4,FALSE,0,0.027280633
701,2018-8-13,6347.07,1200.35,TRUE,-0.011704919,0.005662193
702,2018-8-14,6252.13,1197,TRUE,-0.002798663,-0.015185225
703,2018-8-15,6362.676923,1182,TRUE,-0.012690355,0.017374279
704,2018-8-16,6342.629231,1180.4,TRUE,-0.001355473,-0.003160786
705,2018-8-17,6312.75,1178.4,TRUE,-0.001697217,-0.004733156
706,2018-8-18,6436.720833,1178.4,FALSE,0,0.019259936
707,2018-8-19,6404.063333,1178.4,FALSE,0,-0.005099497
708,2018-8-20,6486.58,1184.35,TRUE,0.005023853,0.012721136
709,2018-8-21,6401.246154,1190.95,TRUE,0.005541794,-0.013330818
710,2018-8-22,6575.229167,1196.65,TRUE,0.004763298,0.026460372
711,2018-8-23,6354.57,1192.35,TRUE,-0.003606324,-0.034724484
712,2018-8-24,6543.645714,1197.7,TRUE,0.004466895,0.028894552
713,2018-8-25,6719.429231,1197.7,FALSE,0,0.026160483
714,2018-8-26,6738.27,1197.7,FALSE,0,0.002796084
715,2018-8-27,6719.266154,1197.7,FALSE,0,-0.002828262
716,2018-8-28,7000.04,1212.25,TRUE,0.012002475,0.04011032
717,2018-8-29,7078.19,1204.2,TRUE,-0.006684936,0.011040958
718,2018-8-30,6932.6625,1197.3,TRUE,-0.005762967,-0.020991574
719,2018-8-31,6981.946154,1202.45,TRUE,0.004282922,0.007058727
720,2018-9-1,7018.78,1202.45,FALSE,0,0.005247899
721,2018-9-2,7247.935385,1202.45,FALSE,0,0.031616643
722,2018-9-3,7260.949231,1200.05,TRUE,-0.001999917,0.001792306
723,2018-9-4,7265.08,1190.85,TRUE,-0.007725574,0.000568579
724,2018-9-5,7113.069231,1196.7,TRUE,0.004888443,-0.02137063
725,2018-9-6,6433.271667,1205.15,TRUE,0.007011575,-0.105669028
726,2018-9-7,6501.19,1198.9,TRUE,-0.005213112,0.010447062
727,2018-9-8,6366.1075,1198.9,FALSE,0,-0.02121901
728,2018-9-9,6286.425833,1198.9,FALSE,0,-0.012675194
729,2018-9-10,6240.98,1196.6,TRUE,-0.001922113,-0.007281842
730,2018-9-11,6296.320833,1189.85,TRUE,-0.005672984,0.008789392
731,2018-9-12,6273.1375,1195.6,TRUE,0.004809301,-0.003695652
732,2018-9-13,6326.04,1209.8,TRUE,0.011737477,0.008362657
733,2018-9-14,6499.0625,1201.95,TRUE,-0.006531054,0.026622686
734,2018-9-15,6518.655,1201.95,FALSE,0,0.003005605
735,2018-9-16,6522.39,1201.95,FALSE,0,0.000572643
736,2018-9-17,6400.600833,1201.9,TRUE,-4.16E-05,-0.019027771
737,2018-9-18,6296.631667,1200.2,TRUE,-0.001416431,-0.01651187
738,2018-9-19,6342.39,1203.3,TRUE,0.002576249,0.007214683
739,2018-9-20,6418.562667,1208.35,TRUE,0.004179253,0.011867558
740,2018-9-21,6669.990833,1198.7,TRUE,-0.008050388,0.037695429
741,2018-9-22,6756.12,1198.7,FALSE,0,0.012748318
742,2018-9-23,6710.445,1198.7,FALSE,0,-0.006806553
743,2018-9-24,6639.304167,1202.75,TRUE,0.003367283,-0.010715104
744,2018-9-25,6583.45,1201.9,TRUE,-0.000707214,-0.008484027
745,2018-9-26,6468.631667,1194.25,TRUE,-0.006405694,-0.017750019
746,2018-9-27,6535.476667,1185.4,TRUE,-0.007465834,0.010228022
747,2018-9-28,6686.08,1187.25,TRUE,0.001558223,0.022524907
748,2018-9-29,6550.474167,1187.25,FALSE,0,-0.020701682
749,2018-9-30,6593.135,1187.25,FALSE,0,0.006470493
750,2018-10-1,6611.02,1189.35,TRUE,0.00176567,0.002705331
751,2018-10-2,6562.641667,1204.7,TRUE,0.012741761,-0.007371777
752,2018-10-3,6470.4025,1201.2,TRUE,-0.002913753,-0.014255553
753,2018-10-4,6483.73,1203.45,TRUE,0.001869625,0.00205553
754,2018-10-5,6568.549167,1203.8,TRUE,0.000290746,0.012912923
755,2018-10-6,6581.486667,1203.8,FALSE,0,0.001965741
756,2018-10-7,6573.62,1203.8,FALSE,0,-0.001196702
757,2018-10-8,6618.567692,1186.95,TRUE,-0.014196049,0.006791151
758,2018-10-9,6621.711667,1185.55,TRUE,-0.001180887,0.000474798
759,2018-10-10,6626.85,1188.6,TRUE,0.002566044,0.000775381
760,2018-10-11,6248.635833,1205.55,TRUE,0.014059973,-0.060527478
761,2018-10-12,6260.530833,1219.75,TRUE,0.01164173,0.001899999
762,2018-10-13,6247,1219.75,FALSE,0,-0.002165973
763,2018-10-14,6299.399167,1219.75,FALSE,0,0.008318121
764,2018-10-15,6452.571667,1229.95,TRUE,0.00829302,0.02373821
765,2018-10-16,6599.17,1230.7,TRUE,0.000609409,0.022214662
766,2018-10-17,6596.276154,1229.05,TRUE,-0.0013425,-0.000438709
767,2018-10-18,6568.040769,1223,TRUE,-0.004946852,-0.004298905
768,2018-10-19,6509.61,1227.85,TRUE,0.003949994,-0.008976078
769,2018-10-20,6488.825833,1227.85,FALSE,0,-0.003203071
770,2018-10-21,6531.601667,1227.85,FALSE,0,0.006549057
771,2018-10-22,6504.78,1222.3,TRUE,-0.00454062,-0.004123378
772,2018-10-23,6481.426,1235.95,TRUE,0.011044136,-0.003603219
773,2018-10-24,6508.31,1230.55,TRUE,-0.004388282,0.004130719
774,2018-10-25,6489.77,1230.8,TRUE,0.00020312,-0.002856804
775,2018-10-26,6473.753333,1233.85,TRUE,0.002471937,-0.002474093
776,2018-10-27,6465.9175,1233.85,FALSE,0,-0.001211867
777,2018-10-28,6457.21,1233.85,FALSE,0,-0.001348493
778,2018-10-29,6382.668333,1230.8,TRUE,-0.002478063,-0.011678762
779,2018-10-30,6309.452857,1225.4,TRUE,-0.004406724,-0.011604093
